BRI3BP	[["125026713","125026944"],["125027431","125027669"]]	TP53	[["7661779","7674182"]]
BRICD5	[["2211436","2211674"]]	TP53	[["7661779","7674182"]]
BRSK1	[["55282123","55282206"]]	TP53	[["7661909","7661992"]]
BST1	[["15732336","15732563"]]	TP53	[["7661779","7662005"]]
BTBD7	[["93255607","93255752"],["93256443","93256673"]]	TP53	[["7661785","7674182"]]
BUD31	[["99411185","99411962"]]	TP53	[["7661804","7674182"]]
BVES-AS1	[["105147584","105147640"]]	TP53	[["7661961","7674182"]]
BX255923.2	[["41103799","41103978"]]	TP53	[["7661825","7662005"]]
BX322639.1	[["42332148","42332333"]]	TP53	[["7661786","7661972"]]
BX324167.1	[["45876003","45876241"]]	TP53	[["7661779","7674182"]]
BX324167.2	[["45876003","45876241"]]	TP53	[["7661779","7674182"]]
BX470102.2	[["153588161","153588407"]]	TP53	[["7661779","7662014"]]
BX664727.3	[["40231645","40231878"]]	TP53	[["7661779","7662014"]]
BX842570.1	[["3823676","3823898"]]	TP53	[["7661795","7674182"]]
C12orf43	[["121003045","121003282"]]	TP53	[["7661779","7674182"]]
C12orf76	[["110044308","110044528"]]	TP53	[["7661795","7674182"]]
C15orf40	[["82995546","82995784"],["83001926","83002165"],["83003149","83003383"]]	TP53	[["7661779","7674182"]]
C17orf75	[["32329861","32330099"]]	TP53	[["7661779","7674182"]]
C17orf77	[["74593452","74593669"]]	TP53	[["7661798","7674182"]]
C1GALT1	[["7245281","7245432"]]	TP53	[["7661863","7662014"]]
C1QTNF6	[["37181449","37181687"]]	TP53	[["7661779","7674182"]]
C1RL	[["7095158","7095359"]]	TP53	[["7661803","7662005"]]
C1orf216	[["35716758","35716908"]]	TP53	[["7661865","7674182"]]
C2orf92	[["97668672","97668910"]]	TP53	[["7661779","7674182"]]
C3	[["6702659","6702817"]]	TP53	[["7661859","7674182"]]
C4orf19	[["37588898","37623059"]]	TP53	[["7661780","7674182"]]
C6orf89	[["36926294","36926530"]]	TP53	[["7661781","7674182"]]
C8orf37	[["95246007","95246245"]]	TP53	[["7661779","7674182"]]
CA13	[["85282945","85283180"]]	TP53	[["7661781","7674182"]]
CA5B	[["15783906","15784144"]]	TP53	[["7661779","7674182"]]
CA6	[["8951838","8952076"]]	TP53	[["7661779","7674182"]]
CABP4	[["67459712","67459948"]]	TP53	[["7661779","7674182"]]
CACNA1A	[["13257761","13257996"],["13307279","13307488"]]	TP53	[["7661785","7674182"]]
CACNB2	[["18541633","18541855"]]	TP53	[["7661785","7662005"]]
CACNB4	[["151884063","151884166"]]	TP53	[["7661911","7674182"]]
CAND1	[["67317507","67317739"]]	TP53	[["7661785","7674182"]]
CAPN2	[["223757887","223758106"]]	TP53	[["7661787","7662005"]]
CAPRIN2	[["30720116","30720340"]]	TP53	[["7661786","7674182"]]
CAPZA2	[["116921158","116921378"]]	TP53	[["7661781","7662005"]]
CASC15	[["22196308","22196551"]]	TP53	[["7661779","7674182"]]
CASC4	[["44345922","44346148"],["44413999","44414092"]]	TP53	[["7661781","7674182"]]
CASP8	[["201276966","201277957"]]	TP53	[["7661783","7674182"]]
CATSPERB	[["91778996","91779070"]]	TP53	[["7661943","7674182"]]
CCDC144B	[["18603295","18603527"]]	TP53	[["7661785","7674182"]]
CCDC15	[["125038073","125038176"]]	TP53	[["7661914","7674182"]]
CCDC150	[["196727167","196727405"]]	TP53	[["7661779","7674182"]]
CCDC163	[["45494718","45494897"]]	TP53	[["7661825","7674182"]]
CCDC26	[["128645301","128645537"],["129194347","129194579"]]	TP53	[["7661779","7674182"]]
CCDC28B	[["32202901","32203131"]]	TP53	[["7661779","7662010"]]
CCDC30	[["42514686","42514909"],["42654729","42654958"]]	TP53	[["7661779","7674182"]]
CCDC32	[["40556621","40556837"]]	TP53	[["7661779","7661994"]]
CCDC62	[["122776815","122777052"]]	TP53	[["7661781","7674182"]]
CCDC69	[["151210729","151210965"]]	TP53	[["7661779","7674182"]]
CCDC88A	[["55404748","55404985"]]	TP53	[["7661779","7674182"]]
CCDC88B	[["64350294","64350448"]]	TP53	[["7661863","7674182"]]
CCL5	[["35871762","35871921"]]	TP53	[["7661781","7661940"]]
CCNDBP1	[["43196304","43196529"]]	TP53	[["7661779","7662001"]]
CCNI	[["77064722","77064921"]]	TP53	[["7661803","7662001"]]
CCR4	[["32955945","32956171"]]	TP53	[["7661779","7662008"]]
CD22	[["35345179","35345420"]]	TP53	[["7661779","7674182"]]
CD4	[["6789661","6800073"]]	TP53	[["7661816","7661904"]]
CD46	[["207769021","207769257"]]	TP53	[["7661779","7674182"]]
CDC42	[["22097275","22097484"]]	TP53	[["7661779","7662002"]]
CDC42SE2	[["131391433","131391671"]]	TP53	[["7661779","7674182"]]
CDH3	[["68696193","68696569"]]	TP53	[["7661831","7662005"]]
CDH7	[["65863056","65863294"]]	TP53	[["7661779","7674182"]]
CDHR3	[["106034839","106035054"]]	TP53	[["7661803","7674182"]]
CDK19	[["110611547","110611785"]]	TP53	[["7661779","7674182"]]
CEBPZOS	[["37204297","37204532"]]	TP53	[["7661779","7674182"]]
CENPL	[["173822757","173822995"]]	TP53	[["7661780","7674182"]]
CEP112	[["65636630","65636868"]]	TP53	[["7661779","7674182"]]
CEP135	[["56032206","56032444"]]	TP53	[["7661779","7674182"]]
CEP76	[["12685026","12685245"],["12685652","12685888"]]	TP53	[["7661779","7674182"]]
CEP83-DT	[["94461322","94461409"]]	TP53	[["7661928","7674182"]]
CEP89	[["32877818","32878036"],["32970515","32970752"]]	TP53	[["7661779","7674182"]]
CEPT1	[["111180925","111181163"]]	TP53	[["7661779","7674182"]]
CFAP74	[["1984020","1984250"]]	TP53	[["7661789","7674182"]]
CFHR2	[["196943933","196948532"]]	TP53	[["7661779","7674182"]]
CFLAR-AS1	[["201148330","201148386"]]	TP53	[["7661779","7661835"]]
CGNL1	[["57548019","57548257"]]	TP53	[["7661779","7674182"]]
CHAF1B	[["36418033","36418253"]]	TP53	[["7661779","7662001"]]
CHAMP1	[["114322066","114322293"]]	TP53	[["7661785","7674182"]]
CHD4	[["6580468","6580607"]]	TP53	[["7661877","7674182"]]
CHD8	[["21425343","21425570"]]	TP53	[["7661779","7662005"]]
CHMP1B	[["11853841","11854070"]]	TP53	[["7661779","7662005"]]
CHP1	[["41280877","41281115"]]	TP53	[["7661779","7674182"]]
CHST12	[["2447491","2447729"]]	TP53	[["7661779","7674182"]]
CHST14	[["40473552","40473766"]]	TP53	[["7661786","7662001"]]
CHST6	[["75473933","75474175"]]	TP53	[["7661779","7674182"]]
CIDECP1	[["10014869","10015108"]]	TP53	[["7661779","7674182"]]
CIITA	[["10926557","10926755"]]	TP53	[["7661779","7661975"]]
CINP	[["102343336","102343555"]]	TP53	[["7661795","7674182"]]
CLIP1	[["122280094","122280322"],["122355570","122355667"]]	TP53	[["7661781","7674182"]]
CLK4	[["178604891","178605129"]]	TP53	[["7661779","7674182"]]
CLMP	[["123071196","123071409"]]	TP53	[["7661803","7674181"]]
CLN5	[["76997182","76997402"]]	TP53	[["7661796","7674182"]]
CLPB	[["72288910","72289130"],["72290705","72290944"]]	TP53	[["7661779","7674182"]]
CLSPN	[["35720474","35720702"]]	TP53	[["7661785","7674182"]]
CLTA	[["36204176","36263429"]]	TP53	[["7661782","7674184"]]
CNGA1	[["47970932","47971014"]]	TP53	[["7661919","7662001"]]
CNIH4	[["224377512","224377736"]]	TP53	[["7661787","7674182"]]
CNKSR3	[["154392938","154393170"],["154403194","154403407"]]	TP53	[["7661779","7674182"]]
CNN2	[["1037154","1037248"],["1038610","1038830"]]	TP53	[["7661796","7674182"]]
CNNM3	[["96833936","96834174"]]	TP53	[["7661779","7674182"]]
CNOT10	[["32765082","32765303"]]	TP53	[["7661793","7674182"]]
CNR2	[["23871894","23872132"],["23873261","23873492"]]	TP53	[["7661779","7674182"]]
CNTNAP3	[["39139771","39140001"]]	TP53	[["7661786","7674182"]]
CNTNAP3B	[["41960024","41960254"]]	TP53	[["7661786","7674182"]]
COG7	[["23388666","23388756"]]	TP53	[["7661925","7674182"]]
COQ10B	[["197474462","197474685"]]	TP53	[["7661779","7662001"]]
CORIN	[["47682205","47682417"]]	TP53	[["7661803","7674182"]]
COX18	[["73056882","73057120"],["73057188","73057425"]]	TP53	[["7661779","7674182"]]
COX7B	[["77906653","77906873"]]	TP53	[["7661786","7662005"]]
CPB2-AS1	[["46099797","46100010"],["46116540","46116776"]]	TP53	[["7661781","7674182"]]
CPPED1	[["12663080","12663302"]]	TP53	[["7661779","7662001"]]
CPT1A	[["68755875","68756112"]]	TP53	[["7661779","7674182"]]
CREB1	[["207598608","207598823"]]	TP53	[["7661803","7674182"]]
CREBBP	[["3741566","3741719"]]	TP53	[["7661863","7674182"]]
CREG2	[["101382179","101382426"]]	TP53	[["7661779","7674182"]]
CRISPLD2	[["84873239","84873477"],["84908707","84908945"]]	TP53	[["7661779","7674182"]]
CRLF2	[["1188144","1188376"],["1190256","1190494"],["1196042","1196137"],["1197111","1197283"],["1199323","1199557"],["1207291","1207503"],["1208326","1208557"],["1216336","1216493"],["1224296","1224534"],["1230092","1230148"],["1238185","1238422"]]	TP53	[["7661779","7674182"]]
CSF2RA	[["1309648","1309873"]]	TP53	[["7661793","7674182"]]
CSNK2A1	[["500765","500893"]]	TP53	[["7661886","7674182"]]
CTBP1-DT	[["1252126","1252355"]]	TP53	[["7661779","7662005"]]
CTH	[["70434852","70435007"]]	TP53	[["7661859","7674182"]]
CU638689.4	[["6631222","6631286"]]	TP53	[["7661940","7662004"]]
CYB561A3	[["61358183","61358413"]]	TP53	[["7661786","7662010"]]
CYB561D1	[["109499384","109499595"]]	TP53	[["7661780","7661992"]]
CYB5A	[["74258924","74259119"]]	TP53	[["7661803","7661996"]]
CYBRD1	[["171522738","171541020"]]	TP53	[["7661805","7674182"]]
CYHR1	[["144455076","144455314"]]	TP53	[["7661779","7674182"]]
CYLD	[["50794639","50794861"]]	TP53	[["7661779","7662000"]]
CYP2B6	[["41017061","41017299"]]	TP53	[["7661779","7674182"]]
CYP2B7P	[["40944144","40944217"],["40949456","40949694"]]	TP53	[["7661779","7674182"]]
CYP2C19	[["94854042","94854264"]]	TP53	[["7661785","7662005"]]
CYP4F26P	[["33607010","33607243"]]	TP53	[["7661786","7674182"]]
CYP4V2	[["186211332","186211568"]]	TP53	[["7661779","7674182"]]
DAPK2	[["63918605","63918841"]]	TP53	[["7661782","7674182"]]
DCAF10	[["37863089","37863325"]]	TP53	[["7661779","7674182"]]
DCBLD1	[["117539832","117540062"]]	TP53	[["7661788","7674182"]]
DCP1A	[["53284563","53284751"]]	TP53	[["7661785","7661975"]]
DCUN1D2	[["113456898","113457136"]]	TP53	[["7661779","7674182"]]
DDI2	[["15665023","15665262"]]	TP53	[["7661779","7674182"]]
DDR1-DT	[["30867002","30867241"]]	TP53	[["7661779","7674182"]]
DDX11	[["31093476","31093720"]]	TP53	[["7661779","7674182"]]
DDX19A	[["70363362","70363591"],["70370757","70370995"]]	TP53	[["7661779","7674182"]]
DDX27	[["49234282","49234520"]]	TP53	[["7661779","7674182"]]
DDX6	[["118788072","118788302"]]	TP53	[["7661780","7674182"]]
DENND1A	[["123400599","123400837"]]	TP53	[["7661779","7674182"]]
DENND2A	[["140543921","140544148"]]	TP53	[["7661790","7674182"]]
DENND3	[["141157778","141158016"]]	TP53	[["7661779","7674182"]]
DENND5B	[["31500441","31590386"]]	TP53	[["7661805","7674182"]]
DENR	[["122768834","122769745"]]	TP53	[["7661781","7662000"]]
DFFA	[["10457434","10457663"]]	TP53	[["7661793","7674182"]]
DGKH	[["42231127","42231349"]]	TP53	[["7661785","7662005"]]
DHTKD1	[["12121521","12121753"]]	TP53	[["7661785","7674182"]]
DHX15	[["24580721","24580774"]]	TP53	[["7661964","7674182"]]
DHX57	[["38854579","38854818"]]	TP53	[["7661779","7674182"]]
DISC1-IT1	[["231941048","231944923"]]	TP53	[["7661783","7661996"]]
DLG4	[["7188873","7189111"]]	TP53	[["7661779","7674182"]]
DLX6-AS1	[["96960437","96960646"]]	TP53	[["7661803","7674182"]]
DMC1	[["38519080","38519318"],["38549383","38549621"]]	TP53	[["7661779","7674182"]]
DNAAF1	[["84158842","84158976"]]	TP53	[["7661872","7662005"]]
DNAH17	[["78449824","78449931"]]	TP53	[["7661910","7674181"]]
DNAJC18	[["139412308","139412510"]]	TP53	[["7661808","7662009"]]
DNAJC2	[["103335573","103335801"]]	TP53	[["7661788","7674182"]]
DNAJC24	[["31431039","31431276"]]	TP53	[["7661780","7674182"]]
DNAJC27-AS1	[["25037470","25037706"],["25038410","25038610"]]	TP53	[["7661779","7674182"]]
DNAJC5B	[["66056902","66057131"]]	TP53	[["7661786","7674182"]]
DNMBP-AS1	[["99957895","99958121"]]	TP53	[["7661785","7674182"]]
DNMT1	[["10144171","10144407"]]	TP53	[["7661779","7674182"]]
DOC2B	[["144277","144516"]]	TP53	[["7661779","7674182"]]
DPF2	[["65347698","65347898"]]	TP53	[["7661803","7662010"]]
DPH5	[["101022955","101023192"]]	TP53	[["7661779","7674182"]]
DPH6	[["35217370","35217608"]]	TP53	[["7661779","7674182"]]
DPY19L3	[["32412691","32412915"]]	TP53	[["7661793","7674182"]]
DRAXIN	[["11721883","11722115"]]	TP53	[["7661785","7674182"]]
DST	[["56474245","56474358"]]	TP53	[["7661903","7674182"]]
DTWD1	[["49648319","49648545"]]	TP53	[["7661779","7662002"]]
EFCAB12	[["129411972","129412183"]]	TP53	[["7661803","7674182"]]
EFR3B	[["25147782","25147888"]]	TP53	[["7661911","7674182"]]
EHD2	[["47731334","47731501"]]	TP53	[["7661785","7661952"]]
EHD4	[["41942265","41942501"]]	TP53	[["7661779","7674182"]]
EHMT1	[["137869784","137870002"]]	TP53	[["7661794","7674182"]]
EIF2A	[["150585281","150585518"]]	TP53	[["7661779","7674182"]]
EIF2AK2	[["37103213","37103452"]]	TP53	[["7661779","7674182"]]
EIF2S3	[["24078044","24078282"]]	TP53	[["7661779","7674182"]]
EIF3H	[["116644159","116644388"]]	TP53	[["7661780","7662008"]]
EIF3J-DT	[["44533782","44534013"]]	TP53	[["7661785","7674182"]]
EIF4E	[["98875613","98875785"],["98875979","98876202"]]	TP53	[["7661785","7674182"]]
EIF5A2	[["170892188","170892428"]]	TP53	[["7661779","7674182"]]
ELAVL1	[["7972916","7973055"]]	TP53	[["7661863","7662002"]]
ELF3-AS1	[["201998983","201999216"]]	TP53	[["7661779","7662010"]]
ELMOD3	[["85356644","85356874"],["85371810","85371950"]]	TP53	[["7661785","7674182"]]
ELOC	[["73939846","73940045"]]	TP53	[["7661803","7662002"]]
ELP3	[["28190590","28190815"]]	TP53	[["7661779","7674182"]]
ELP4	[["31650220","31681997"]]	TP53	[["7661804","7674182"]]
EMC4	[["34226049","34226148"]]	TP53	[["7661918","7674182"]]
EMCN	[["100396561","100396768"]]	TP53	[["7661779","7661985"]]
EMP2	[["10529703","10529931"],["10531357","10531586"],["10544198","10544437"]]	TP53	[["7661779","7674182"]]
EMX2OS	[["117485596","117485833"]]	TP53	[["7661779","7674182"]]
ENAH	[["225490334","225490571"]]	TP53	[["7661781","7674182"]]
ENSA	[["150621298","150621530"]]	TP53	[["7661785","7674182"]]
ENTPD1-AS1	[["95753757","95753995"]]	TP53	[["7661779","7674182"]]
ENTPD3	[["40392149","40394367"]]	TP53	[["7661946","7662005"]]
EPB41	[["29079767","29079982"]]	TP53	[["7661793","7662005"]]
EPB41L4A	[["112263836","112264069"]]	TP53	[["7661785","7674182"]]
EPN1	[["55701212","55701448"],["55703341","55703579"],["55705422","55705647"]]	TP53	[["7661779","7674182"]]
ESRRG	[["216862244","216862458"]]	TP53	[["7661780","7661993"]]
ETFBKMT	[["31669981","31670108"]]	TP53	[["7661889","7674182"]]
ETFDH	[["158709289","158709525"]]	TP53	[["7661785","7674182"]]
EVI5	[["92511221","92511423"]]	TP53	[["7661803","7662005"]]
EXD1	[["41183050","41183283"],["41190236","41190368"]]	TP53	[["7661785","7674182"]]
EXO5	[["40516313","40516539"]]	TP53	[["7661780","7662005"]]
EXOSC1	[["97443816","97444048"]]	TP53	[["7661785","7662014"]]
EXOSC10	[["11077035","11077247"]]	TP53	[["7661804","7674182"]]
EXOSC2	[["130697812","130698050"]]	TP53	[["7661779","7674182"]]
EXOSC6	[["70249160","70249391"],["70250430","70250662"]]	TP53	[["7661785","7674182"]]
EXOSC7	[["45004274","45004512"]]	TP53	[["7661779","7674182"]]
EXT1	[["117795558","117795800"]]	TP53	[["7661779","7674182"]]
EXTL3	[["28740302","28740538"]]	TP53	[["7661779","7674182"]]
EYA3	[["27971355","27971593"]]	TP53	[["7661779","7674182"]]
FAM126A	[["22940270","22940508"]]	TP53	[["7661779","7674182"]]
FAM135A	[["70504734","70504954"]]	TP53	[["7661785","7674182"]]
FAM153A	[["177722147","177722386"]]	TP53	[["7661779","7674182"]]
FAM153CP	[["178048848","178049087"],["178065673","178065911"]]	TP53	[["7661779","7674182"]]
FAM221A	[["23687663","23687901"]]	TP53	[["7661779","7674182"]]
FAM227A	[["38584814","38585036"]]	TP53	[["7661779","7662001"]]
FAM45A	[["119134926","119135151"]]	TP53	[["7661793","7674182"]]
FAM53C	[["138342787","138343017"]]	TP53	[["7661785","7674182"]]
FAM71F2	[["128685976","128686212"]]	TP53	[["7661779","7674182"]]
FAM83F	[["40039125","40039362"]]	TP53	[["7661779","7674182"]]
FAM92A1P2	[["183038286","183038537"]]	TP53	[["7661779","7674182"]]
FARP1	[["98329423","98329661"]]	TP53	[["7661779","7674182"]]
FBL	[["39838285","39838517"]]	TP53	[["7661785","7674182"]]
FBLIM1	[["15785095","15785330"]]	TP53	[["7661779","7674182"]]
FBXL18	[["5480588","5480807"]]	TP53	[["7661785","7662005"]]
FBXL20	[["39259745","39259972"]]	TP53	[["7661788","7674182"]]
FCAR	[["54889979","54890210"]]	TP53	[["7661779","7674182"]]
FECH	[["57546722","57546959"]]	TP53	[["7661779","7674182"]]
FGD5	[["14932101","14932339"]]	TP53	[["7661779","7674182"]]
FGD5-AS1	[["14944714","14944918"]]	TP53	[["7661803","7662005"]]
FGFR1	[["38423350","38423563"]]	TP53	[["7661789","7662001"]]
FGFR1OP	[["167041844","167042057"]]	TP53	[["7661781","7661993"]]
FHL2	[["105360069","105360301"]]	TP53	[["7661779","7662013"]]
FKBP5	[["35581367","35581583"]]	TP53	[["7661785","7674182"]]
FLVCR1	[["212896791","212896868"],["212896937","212897161"]]	TP53	[["7661786","7674182"]]
FMO3	[["171099805","171100041"]]	TP53	[["7661782","7674182"]]
FN1	[["215381498","215381728"]]	TP53	[["7661785","7674182"]]
FOXRED1	[["126274410","126274641"]]	TP53	[["7661785","7674182"]]
FOXRED2	[["36487853","36488067"],["36488605","36488837"]]	TP53	[["7661785","7674182"]]
FP325330.2	[["48053309","48053549"]]	TP53	[["7661791","7662010"]]
FP325332.1	[["46164270","46164509"],["46165054","46165293"]]	TP53	[["7661779","7674182"]]
FRMD4A	[["13692169","13692404"]]	TP53	[["7661781","7674182"]]
FRRS1L	[["109135991","109136222"],["109147994","109148214"]]	TP53	[["7661786","7674182"]]
FTX	[["73946985","73947199"]]	TP53	[["7661793","7662005"]]
FUS	[["31192579","31192828"]]	TP53	[["7661779","7674182"]]
FXN	[["69073945","69074183"]]	TP53	[["7661779","7674182"]]
GABPB1-AS1	[["50366414","50366645"],["50371553","50371774"]]	TP53	[["7661779","7662010"]]
GABPB2	[["151121456","151121694"]]	TP53	[["7661779","7674182"]]
GABRB3	[["26613174","26613410"]]	TP53	[["7661779","7674182"]]
GABRG2	[["162149632","162149870"]]	TP53	[["7661779","7674182"]]
GALK2	[["49194104","49194194"]]	TP53	[["7661909","7662001"]]
GALNT6	[["51353393","51353626"]]	TP53	[["7661785","7674182"]]
GAS2L3	[["100627292","100627534"]]	TP53	[["7661779","7674182"]]
GAS5	[["173859132","173864267"],["173867284","173867511"]]	TP53	[["7661779","7662013"]]
GATD1	[["767875","768107"],["768728","768884"]]	TP53	[["7661785","7674182"]]
GBP6	[["89385556","89385789"]]	TP53	[["7661783","7674182"]]
GDPGP1	[["90244610","90244818"]]	TP53	[["7661779","7661990"]]
GFM1	[["158660289","158660504"]]	TP53	[["7661803","7674182"]]
GFOD2	[["67684135","67684368"]]	TP53	[["7661785","7674181"]]
GGT5	[["24242381","24242587"]]	TP53	[["7661787","7661993"]]
GIMAP1	[["150721572","150721729"]]	TP53	[["7661859","7674182"]]
GK5	[["142159866","142160104"]]	TP53	[["7661779","7674182"]]
GLB1L3	[["134318973","134319188"]]	TP53	[["7661779","7661992"]]
GLS	[["190924678","190924768"]]	TP53	[["7661925","7674182"]]
GMDS-DT	[["2484800","2485030"]]	TP53	[["7661785","7674182"]]
GMPPB	[["49720079","49720314"]]	TP53	[["7661779","7662014"]]
GNAI3	[["109601407","109601641"]]	TP53	[["7661779","7674182"]]
GNB4	[["179397769","179397985"],["179398276","179398521"]]	TP53	[["7661780","7674182"]]
GNE	[["36215086","36215273"],["36216355","36216580"]]	TP53	[["7661780","7674182"]]
GNL2	[["37570293","37570529"]]	TP53	[["7661779","7674182"]]
GNL3L	[["54564423","54564662"]]	TP53	[["7661779","7674182"]]
GNPTAB	[["101745795","101746031"]]	TP53	[["7661779","7674182"]]
GPALPP1	[["45030917","45031150"]]	TP53	[["7661785","7674182"]]
GPATCH11	[["37098086","37098322"]]	TP53	[["7661779","7662014"]]
GPR12	[["26756212","26756441"]]	TP53	[["7661785","7674181"]]
GPR155	[["174435490","174435730"]]	TP53	[["7661779","7674182"]]
GPX8	[["55166790","55167021"]]	TP53	[["7661787","7674182"]]
GRAMD2A	[["72173690","72173900"]]	TP53	[["7661807","7674182"]]
GRHL1	[["9960200","9960439"]]	TP53	[["7661779","7674182"]]
GRIK1-AS1	[["29761779","29762004"]]	TP53	[["7661793","7674182"]]
GRIPAP1	[["48976923","48977162"]]	TP53	[["7661779","7674182"]]
GRSF1	[["70816485","70816713"]]	TP53	[["7661790","7674182"]]
GRTP1	[["113324845","113325086"]]	TP53	[["7661779","7674182"]]
GTF2IRD1	[["74507250","74507471"]]	TP53	[["7661779","7662001"]]
GTF2IRD2	[["74796326","74796561"]]	TP53	[["7661779","7674182"]]
GTF2IRD2B	[["75149399","75149634"]]	TP53	[["7661779","7674182"]]
GTF2IRD2P1	[["73242932","73243167"]]	TP53	[["7661779","7674182"]]
GTPBP2	[["43623152","43623389"]]	TP53	[["7661779","7674182"]]
GTPBP3	[["17342286","17342525"]]	TP53	[["7661779","7674182"]]
GTPBP4	[["1018209","1018417"]]	TP53	[["7661785","7661993"]]
H2AFV	[["44834933","44835025"]]	TP53	[["7661910","7662002"]]
HACE1	[["104786096","104786340"]]	TP53	[["7661779","7674182"]]
HAP1	[["41720817","41721055"]]	TP53	[["7661779","7674182"]]
HAT1	[["171979878","171980116"]]	TP53	[["7661779","7674182"]]
HCG11	[["26526343","26526573"]]	TP53	[["7661785","7674182"]]
HCG25	[["33252365","33252588"]]	TP53	[["7661779","7662001"]]
HDGFL3	[["83131392","83131630"],["83134240","83134479"]]	TP53	[["7661779","7674182"]]
HECW1	[["43563630","43563844"]]	TP53	[["7661803","7674182"]]
HELLPAR	[["102212783","102213020"]]	TP53	[["7661780","7674182"]]
HERC2P3	[["20380342","20380580"]]	TP53	[["7661781","7674181"]]
HERC4	[["67966048","67966229"],["67993117","67993338"]]	TP53	[["7661785","7662010"]]
HES2	[["6415803","6416034"]]	TP53	[["7661785","7674182"]]
HIF3A	[["46340521","46340757"]]	TP53	[["7661781","7674182"]]
HIP1	[["75534458","75534683"],["75535729","75535960"]]	TP53	[["7661779","7662009"]]
HIST2H2BC	[["149847570","149847805"]]	TP53	[["7661779","7674182"]]
HLA-DQB2	[["32757038","32757222"]]	TP53	[["7661779","7661963"]]
HM13	[["31540752","31540973"]]	TP53	[["7661785","7674182"]]
HMCN2	[["130407012","130407243"]]	TP53	[["7661786","7674182"]]
HMGCS1	[["43293734","43293971"]]	TP53	[["7661781","7674182"]]
HNRNPA1P40	[["74355326","74355553"]]	TP53	[["7661779","7662005"]]
HNRNPA1P54	[["179450022","179450259"]]	TP53	[["7661779","7662005"]]
HNRNPUL1	[["41302393","41302475"]]	TP53	[["7661935","7674182"]]
HOGA1	[["97612087","97612256"]]	TP53	[["7661848","7674182"]]
HOOK2	[["12764373","12764584"],["12774123","12774351"]]	TP53	[["7661779","7674182"]]
HOOK3	[["43022968","43023199"]]	TP53	[["7661785","7674182"]]
HRG	[["186673121","186673348"]]	TP53	[["7661779","7662005"]]
HSD11B1L	[["5685337","5685495"]]	TP53	[["7661859","7674182"]]
HSD17B1	[["42551224","42551457"]]	TP53	[["7661779","7662010"]]
HSD17B2	[["82096240","82096480"]]	TP53	[["7661779","7674182"]]
HSPA14	[["14845675","14845818"]]	TP53	[["7661873","7674182"]]
HSPG2	[["21830448","21830690"]]	TP53	[["7661779","7674182"]]
HTT-AS	[["3049185","3049423"]]	TP53	[["7661779","7674182"]]
HYAL4	[["123845234","123845465"]]	TP53	[["7661786","7674182"]]
IAH1	[["9486589","9486824"]]	TP53	[["7661784","7674182"]]
IBA57	[["228177508","228177707"],["228179917","228180155"]]	TP53	[["7661779","7674182"]]
IDO2	[["39985849","39986086"]]	TP53	[["7661779","7674182"]]
IFI35	[["43012366","43012520"]]	TP53	[["7661863","7674182"]]
IFNAR1	[["33348563","33348802"],["33355779","33356009"]]	TP53	[["7661779","7674182"]]
IFT172	[["27471822","27472037"]]	TP53	[["7661779","7661993"]]
IFT22	[["101313890","101314411"],["101315711","101315947"]]	TP53	[["7661782","7674182"]]
IFT74	[["26992465","26992668"]]	TP53	[["7661803","7662005"]]
IFT88	[["20642365","20642578"]]	TP53	[["7661804","7674182"]]
IGFBP2	[["216662697","216662924"]]	TP53	[["7661779","7662005"]]
IGH-@-ext	[["106383058","106383224"],["106672822","106672954"],["106693013","106693249"],["106739518","106739754"]]	TP53	[["7661779","7674182"]]
IGH@-ext	[["106383058","106383224"],["106672822","106672954"],["106693019","106693249"],["106739518","106739754"]]	TP53	[["7661779","7674182"]]
IGL-@-ext	[["22122165","22122377"],["22134881","22135113"],["22144473","22144657"],["22147486","22147717"],["22209196","22209410"],["22228243","22228457"],["22240030","22240256"],["22247088","22247326"],["22252377","22252615"],["22259606","22259826"],["22302700","22302921"],["22319793","22320039"],["22477849","22478064"],["22479581","22479809"],["22494761","22494982"],["22519206","22519433"],["22596274","22596503"],["22626132","22626344"],["22641730","22641964"],["22656997","22657224"]]	TP53	[["7661779","7674182"]]
IGL@-ext	[["22122165","22122377"],["22134881","22135107"],["22144473","22144657"],["22147486","22147717"],["22209196","22209405"],["22228243","22228457"],["22240024","22240256"],["22247088","22247320"],["22252377","22252609"],["22259606","22259826"],["22302700","22302921"],["22319793","22320039"],["22477825","22478064"],["22479581","22479809"],["22494755","22494982"],["22519206","22519427"],["22596268","22596497"],["22626126","22626344"],["22641730","22641959"],["22656997","22657224"]]	TP53	[["7661779","7674182"]]
IL12RB1	[["18071009","18071156"]]	TP53	[["7661859","7662005"]]
IL31RA	[["55881746","55881967"]]	TP53	[["7661779","7674182"]]
IL6R-AS1	[["154402979","154403196"]]	TP53	[["7661798","7674182"]]
IMPA2	[["12017959","12018197"]]	TP53	[["7661779","7674182"]]
IMPG2	[["101223900","101224144"]]	TP53	[["7661779","7674182"]]
INAVA	[["200906282","200906494"]]	TP53	[["7661803","7662014"]]
ING1	[["110721595","110721807"]]	TP53	[["7661779","7661991"]]
INMT	[["30756426","30756662"]]	TP53	[["7661779","7674182"]]
INTS10	[["19824268","19824491"]]	TP53	[["7661779","7662001"]]
INTU	[["127724183","127724419"]]	TP53	[["7661779","7674182"]]
